Date,Time,Crop Name,Temperature,Humidity,Soil Moisture,Light Intensity,Temperature_LIH,Humidity_LIH,Soil_Moisture_LIH,Light_Intensity_LIH,Advice
1/11/23,19:33:25,Rice,36.62,66.3,59.64,9398.29,High,Low,Low,Low,Implement shade nets or use reflective mulch to reduce soil and air temperatures. Consider installing a misting system or using organic mulch to raise humidity levels. Increase irrigation frequency or use soil moisture-retention techniques. Adjust light exposure if possible or use supplementary lighting.
27/6/24,8:26:32,Rice,38.06,86.77,84.14,15805.44,High,Ideal,High,Ideal,Implement shade nets or use reflective mulch to reduce soil and air temperatures.
16/3/24,17:02:05,Sugarcane,21.82,82.54,70.75,32364.42,Low,High,High,High,Conditions are within the ideal range.
9/11/23,0:15:28,Sugarcane,22.51,52.79,78.27,24786.83,Low,Low,High,Ideal,Consider installing a misting system or using organic mulch to raise humidity levels.
20/12/23,0:15:19,Potato,18.33,82.91,88.55,16527.78,Ideal,Ideal,High,High,Conditions are within the ideal range.
11/4/24,1:00:38,Jute,35.02,73.35,52.44,50431.15,Ideal,Ideal,Ideal,High,Conditions are within the ideal range.
1/11/23,11:43:34,Rice,22.76,66.2,70.65,18076,Low,Low,Ideal,Ideal,Consider installing a misting system or using organic mulch to raise humidity levels.
20/2/24,22:43:59,Sugarcane,22.25,54.84,41.27,31757.15,Low,Low,Ideal,High,Consider installing a misting system or using organic mulch to raise humidity levels.
15/8/24,1:23:15,Wheat,26.56,55.29,41.36,13436.69,High,Ideal,High,Low,Implement shade nets or use reflective mulch to reduce soil and air temperatures. Adjust light exposure if possible or use supplementary lighting.
27/6/24,17:20:29,Rice,26.04,69.31,50.17,20870.78,Ideal,Low,Low,High,Consider installing a misting system or using organic mulch to raise humidity levels. Increase irrigation frequency or use soil moisture-retention techniques.
7/6/24,19:33:03,Sugarcane,36.81,86.8,63.5,25239.62,High,High,Ideal,Ideal,Implement shade nets or use reflective mulch to reduce soil and air temperatures.
12/2/24,11:19:01,Potato,20.39,75.55,88.49,13516.3,Ideal,Low,High,Ideal,Consider installing a misting system or using organic mulch to raise humidity levels.
5/4/24,10:41:24,Wheat,23.74,40.86,20.42,12331.09,Ideal,Low,Ideal,Low,Consider installing a misting system or using organic mulch to raise humidity levels. Adjust light exposure if possible or use supplementary lighting.
30/12/23,8:53:26,Sugarcane,37.02,51.43,30.14,34629.19,High,Low,Low,High,Implement shade nets or use reflective mulch to reduce soil and air temperatures. Consider installing a misting system or using organic mulch to raise humidity levels. Increase irrigation frequency or use soil moisture-retention techniques.
29/2/24,6:22:58,Jute,26.13,88.24,53.95,27796.27,Ideal,High,Ideal,Low,Adjust light exposure if possible or use supplementary lighting.
29/3/24,17:18:00,Rice,23.44,69.13,88.25,16481.78,Low,Low,High,Ideal,Consider installing a misting system or using organic mulch to raise humidity levels.
19/2/24,11:24:13,Sugarcane,35.41,51.84,79.36,22317.13,High,Low,High,Ideal,Implement shade nets or use reflective mulch to reduce soil and air temperatures. Consider installing a misting system or using organic mulch to raise humidity levels.
10/11/23,22:09:04,Rice,23.25,67.13,56.14,14777.62,Low,Low,Low,Ideal,Consider installing a misting system or using organic mulch to raise humidity levels. Increase irrigation frequency or use soil moisture-retention techniques.
21/9/23,12:28:45,Jute,40.52,51.55,65.99,50403.97,High,Low,High,High,Implement shade nets or use reflective mulch to reduce soil and air temperatures. Consider installing a misting system or using organic mulch to raise humidity levels.
26/7/24,22:47:06,Rice,39.65,76.53,56.95,21981.2,High,Ideal,Low,High,Implement shade nets or use reflective mulch to reduce soil and air temperatures. Increase irrigation frequency or use soil moisture-retention techniques.
30/6/24,6:54:40,Sugarcane,39.6,52.02,38.73,24026.53,High,Low,Low,Ideal,Implement shade nets or use reflective mulch to reduce soil and air temperatures. Consider installing a misting system or using organic mulch to raise humidity levels. Increase irrigation frequency or use soil moisture-retention techniques.
30/6/24,8:26:03,Wheat,10.14,42.6,49.9,18109.27,Low,Low,High,Ideal,Consider installing a misting system or using organic mulch to raise humidity levels.
24/2/24,3:00:49,Jute,38.06,87.56,58.14,50074.94,High,High,Ideal,High,Implement shade nets or use reflective mulch to reduce soil and air temperatures.
7/11/23,12:19:18,Sugarcane,32.05,77,33.94,34427.55,Ideal,Ideal,Low,High,Increase irrigation frequency or use soil moisture-retention techniques.
27/7/24,1:14:34,Rice,36.23,85.67,56.09,20931.72,High,Ideal,Low,High,Implement shade nets or use reflective mulch to reduce soil and air temperatures. Increase irrigation frequency or use soil moisture-retention techniques.
26/4/24,16:55:56,Jute,24.95,85.31,45.04,41457.28,Ideal,High,Ideal,Ideal,Conditions are within the ideal range.
9/12/23,7:51:29,Sugarcane,37.49,78.44,41.89,18613.4,High,Ideal,Ideal,Low,Implement shade nets or use reflective mulch to reduce soil and air temperatures. Adjust light exposure if possible or use supplementary lighting.
16/12/23,1:33:40,Potato,16.44,85.95,88.06,15871.85,Low,Ideal,High,High,Conditions are within the ideal range.
10/12/23,15:43:50,Potato,16.35,92.07,60.99,16251.42,Low,High,Low,High,Increase irrigation frequency or use soil moisture-retention techniques.
27/5/24,12:41:13,Potato,24.02,80.29,87.52,6082.27,High,Ideal,High,Low,Implement shade nets or use reflective mulch to reduce soil and air temperatures. Adjust light exposure if possible or use supplementary lighting.
17/12/23,2:15:28,Potato,18.74,80.69,71.25,15930.61,Ideal,Ideal,Ideal,High,Conditions are within the ideal range.
2/7/24,3:44:49,Wheat,11.24,66.44,17.69,25868.44,Low,High,Low,High,Increase irrigation frequency or use soil moisture-retention techniques.
28/9/23,0:02:34,Jute,38.81,84.06,39.26,25448.31,High,High,Low,Low,Implement shade nets or use reflective mulch to reduce soil and air temperatures. Increase irrigation frequency or use soil moisture-retention techniques. Adjust light exposure if possible or use supplementary lighting.
11/8/24,23:15:30,Sugarcane,23.97,63.49,78.83,29810.98,Low,Ideal,High,Ideal,Conditions are within the ideal range.
23/12/23,11:37:56,Jute,22.91,79.74,40.48,29088.42,Low,Ideal,Ideal,Low,Adjust light exposure if possible or use supplementary lighting.
5/6/24,8:29:46,Potato,15.81,73.36,87.08,9417.94,Low,Low,High,Ideal,Consider installing a misting system or using organic mulch to raise humidity levels.
21/3/24,4:43:38,Rice,33.47,82.48,66.62,8520.97,Ideal,Ideal,Ideal,Low,Adjust light exposure if possible or use supplementary lighting.
14/3/24,8:12:14,Jute,30.02,83.09,64.69,25999.95,Ideal,High,High,Low,Adjust light exposure if possible or use supplementary lighting.
11/8/24,15:12:32,Wheat,27.43,52.25,18.69,15177.43,High,Ideal,Low,Ideal,Implement shade nets or use reflective mulch to reduce soil and air temperatures. Increase irrigation frequency or use soil moisture-retention techniques.
17/9/24,18:14:36,Wheat,11.72,63.88,48.43,12137.88,Low,High,High,Low,Adjust light exposure if possible or use supplementary lighting.
12/11/23,13:38:18,Rice,38.26,62.73,80.03,14330.71,High,Low,High,Ideal,Implement shade nets or use reflective mulch to reduce soil and air temperatures. Consider installing a misting system or using organic mulch to raise humidity levels.
7/8/24,14:53:07,Potato,23.73,93.34,80.03,8925.19,High,High,Ideal,Ideal,Implement shade nets or use reflective mulch to reduce soil and air temperatures.
15/7/24,5:56:40,Rice,34.3,90.7,57.62,20846.83,Ideal,High,Low,High,Increase irrigation frequency or use soil moisture-retention techniques.
6/12/23,23:24:26,Wheat,11.23,54.62,46.39,16882.75,Low,Ideal,High,Ideal,Conditions are within the ideal range.
1/10/23,9:41:47,Rice,21.15,62.59,61.07,11122.57,Low,Low,Ideal,Ideal,Consider installing a misting system or using organic mulch to raise humidity levels.
27/10/23,9:35:04,Potato,19.93,90.65,76.79,15627.81,Ideal,High,Ideal,High,Conditions are within the ideal range.
17/6/24,1:33:20,Wheat,18.58,44.85,47.51,27414.98,Ideal,Low,High,High,Consider installing a misting system or using organic mulch to raise humidity levels.
22/6/24,23:56:14,Potato,18.23,90.23,64.97,8121.77,Ideal,High,Low,Ideal,Increase irrigation frequency or use soil moisture-retention techniques.
25/2/24,18:10:09,Wheat,12.75,43.5,33.4,26554.13,Ideal,Low,Ideal,High,Consider installing a misting system or using organic mulch to raise humidity levels.
20/3/24,18:29:23,Sugarcane,25.9,67.22,78.22,19650.63,Ideal,Ideal,High,Low,Adjust light exposure if possible or use supplementary lighting.
24/4/24,6:29:37,Wheat,10.76,50.03,35.13,13952.86,Low,Ideal,Ideal,Low,Adjust light exposure if possible or use supplementary lighting.
1/5/24,8:18:37,Jute,22.36,89.08,68.18,46509.22,Low,High,High,Ideal,Conditions are within the ideal range.
9/11/23,8:43:06,Rice,29.89,91.23,74.95,9129.77,Ideal,High,Ideal,Low,Adjust light exposure if possible or use supplementary lighting.
6/11/23,20:28:50,Potato,24.43,86.84,72.94,6214.53,High,Ideal,Ideal,Low,Implement shade nets or use reflective mulch to reduce soil and air temperatures. Adjust light exposure if possible or use supplementary lighting.
20/7/24,21:35:20,Potato,18.02,86.02,67.7,16322.21,Ideal,Ideal,Low,High,Increase irrigation frequency or use soil moisture-retention techniques.
24/9/23,20:18:11,Potato,17.2,70.65,85.54,11828.59,Low,Low,High,Ideal,Consider installing a misting system or using organic mulch to raise humidity levels.
29/9/23,22:16:52,Potato,22.58,92.22,71.41,7053.26,High,High,Ideal,Low,Implement shade nets or use reflective mulch to reduce soil and air temperatures. Adjust light exposure if possible or use supplementary lighting.
20/5/24,2:49:35,Sugarcane,36.72,80.98,74.06,22504.96,High,High,High,Ideal,Implement shade nets or use reflective mulch to reduce soil and air temperatures.
16/4/24,18:34:47,Sugarcane,39.64,79.46,60.69,19944,High,Ideal,Ideal,Low,Implement shade nets or use reflective mulch to reduce soil and air temperatures. Adjust light exposure if possible or use supplementary lighting.
14/2/24,3:44:00,Wheat,13.52,47.65,21.55,27994.65,Ideal,Low,Ideal,High,Consider installing a misting system or using organic mulch to raise humidity levels.
18/10/23,13:06:38,Wheat,11.67,59.99,37.99,26405.27,Low,Ideal,Ideal,High,Conditions are within the ideal range.
14/8/24,17:12:30,Potato,17,76.52,86.44,8278.59,Low,Low,High,Ideal,Consider installing a misting system or using organic mulch to raise humidity levels.
29/11/23,21:45:29,Potato,17.22,90.52,71.2,7375.78,Low,High,Ideal,Low,Adjust light exposure if possible or use supplementary lighting.
30/8/24,4:05:24,Jute,22.59,59.94,64.84,27251.91,Low,Low,High,Low,Consider installing a misting system or using organic mulch to raise humidity levels. Adjust light exposure if possible or use supplementary lighting.
30/10/23,22:26:55,Potato,15.17,94.85,62.57,10518.67,Low,High,Low,Ideal,Increase irrigation frequency or use soil moisture-retention techniques.
25/5/24,8:03:53,Sugarcane,22.21,53.31,75.1,34828.32,Low,Low,High,High,Consider installing a misting system or using organic mulch to raise humidity levels.
25/8/24,0:10:34,Potato,21.58,81.91,66.91,16380.78,Ideal,Ideal,Low,High,Increase irrigation frequency or use soil moisture-retention techniques.
22/8/24,11:30:07,Wheat,11.84,67.09,10.79,15193.8,Low,High,Low,Ideal,Increase irrigation frequency or use soil moisture-retention techniques.
14/1/24,11:31:48,Potato,22.78,90.71,85.52,16895.06,High,High,High,High,Implement shade nets or use reflective mulch to reduce soil and air temperatures.
29/12/23,21:14:12,Potato,21.42,93.37,72.56,11301.68,Ideal,High,Ideal,Ideal,Conditions are within the ideal range.
24/5/24,20:08:11,Wheat,11.71,42.22,16.39,26216.57,Low,Low,Low,High,Consider installing a misting system or using organic mulch to raise humidity levels. Increase irrigation frequency or use soil moisture-retention techniques.
14/9/24,0:03:50,Potato,19.42,70.41,89.36,15444.94,Ideal,Low,High,High,Consider installing a misting system or using organic mulch to raise humidity levels.
29/12/23,4:56:48,Sugarcane,30.73,88.59,43.33,19901.49,Ideal,High,Ideal,Low,Adjust light exposure if possible or use supplementary lighting.
11/9/24,14:09:51,Wheat,11.81,48.86,11.39,14103.26,Low,Low,Low,Low,Consider installing a misting system or using organic mulch to raise humidity levels. Increase irrigation frequency or use soil moisture-retention techniques. Adjust light exposure if possible or use supplementary lighting.
8/12/23,6:21:32,Sugarcane,20.54,54.95,44.72,34196.74,Low,Low,Ideal,High,Consider installing a misting system or using organic mulch to raise humidity levels.
25/11/23,6:31:29,Rice,37.47,80.09,51.5,9138.78,High,Ideal,Low,Low,Implement shade nets or use reflective mulch to reduce soil and air temperatures. Increase irrigation frequency or use soil moisture-retention techniques. Adjust light exposure if possible or use supplementary lighting.
18/1/24,12:59:33,Wheat,18.47,51.43,48.68,14052.58,Ideal,Ideal,High,Low,Adjust light exposure if possible or use supplementary lighting.
25/6/24,13:44:52,Rice,21.96,99.37,52.15,20247.04,Low,High,Low,High,Increase irrigation frequency or use soil moisture-retention techniques.
24/1/24,20:20:05,Potato,17.32,77.98,63.92,16762.19,Low,Low,Low,High,Consider installing a misting system or using organic mulch to raise humidity levels. Increase irrigation frequency or use soil moisture-retention techniques.
16/10/23,22:00:42,Potato,20.9,81.83,86.37,15213.38,Ideal,Ideal,High,High,Conditions are within the ideal range.
28/7/24,18:19:06,Potato,16.98,85.38,62.8,7296.58,Low,Ideal,Low,Low,Increase irrigation frequency or use soil moisture-retention techniques. Adjust light exposure if possible or use supplementary lighting.
22/10/23,17:31:39,Potato,15.39,94.22,88.89,16556.34,Low,High,High,High,Conditions are within the ideal range.
20/1/24,15:49:06,Rice,30.9,65.73,64.88,8113.95,Ideal,Low,Ideal,Low,Consider installing a misting system or using organic mulch to raise humidity levels. Adjust light exposure if possible or use supplementary lighting.
7/3/24,19:20:57,Rice,36.81,77.17,70.5,9673.72,High,Ideal,Ideal,Low,Implement shade nets or use reflective mulch to reduce soil and air temperatures. Adjust light exposure if possible or use supplementary lighting.
3/10/23,22:29:36,Potato,15.18,90.69,87.35,15600.37,Low,High,High,High,Conditions are within the ideal range.
11/4/24,5:36:16,Sugarcane,23.23,75.83,35.99,19499.14,Low,Ideal,Low,Low,Increase irrigation frequency or use soil moisture-retention techniques. Adjust light exposure if possible or use supplementary lighting.
21/2/24,4:37:26,Wheat,17.27,52.42,13.69,24511.28,Ideal,Ideal,Low,Ideal,Increase irrigation frequency or use soil moisture-retention techniques.
20/1/24,3:04:53,Jute,21.94,74.63,60.91,45246.98,Low,Ideal,High,Ideal,Conditions are within the ideal range.
25/6/24,4:29:42,Sugarcane,21.34,55.52,31.56,30574.22,Low,Low,Low,High,Consider installing a misting system or using organic mulch to raise humidity levels. Increase irrigation frequency or use soil moisture-retention techniques.
14/12/23,21:56:34,Rice,22.13,61.9,70.64,20093.24,Low,Low,Ideal,High,Consider installing a misting system or using organic mulch to raise humidity levels.
4/10/23,12:48:39,Rice,36.82,75.77,72.03,8894.97,High,Ideal,Ideal,Low,Implement shade nets or use reflective mulch to reduce soil and air temperatures. Adjust light exposure if possible or use supplementary lighting.
9/6/24,8:58:33,Potato,16.52,90.37,84.61,15984.55,Low,High,Ideal,High,Conditions are within the ideal range.
5/9/24,3:21:54,Wheat,11.25,47.9,33.32,25381.95,Low,Low,Ideal,High,Consider installing a misting system or using organic mulch to raise humidity levels.
8/10/23,21:33:12,Rice,22.1,96.67,55.03,8947.8,Low,High,Low,Low,Increase irrigation frequency or use soil moisture-retention techniques. Adjust light exposure if possible or use supplementary lighting.
2/9/24,2:28:28,Potato,18.14,78.61,68.21,6832.62,Ideal,Low,Low,Low,Consider installing a misting system or using organic mulch to raise humidity levels. Increase irrigation frequency or use soil moisture-retention techniques. Adjust light exposure if possible or use supplementary lighting.
14/7/24,20:14:26,Jute,20.72,52.02,48.52,53889.51,Low,Low,Ideal,High,Consider installing a misting system or using organic mulch to raise humidity levels.
26/4/24,4:37:26,Jute,36.47,55.74,64.75,31959.26,Ideal,Low,High,Ideal,Consider installing a misting system or using organic mulch to raise humidity levels.
9/6/24,5:12:31,Sugarcane,31.11,81.31,39.31,30624.18,Ideal,High,Low,High,Increase irrigation frequency or use soil moisture-retention techniques.
8/11/23,11:33:32,Wheat,10.77,40.35,42.28,12921.46,Low,Low,High,Low,Consider installing a misting system or using organic mulch to raise humidity levels. Adjust light exposure if possible or use supplementary lighting.
3/5/24,3:03:00,Rice,39.08,61.93,84.39,18651.27,High,Low,High,Ideal,Implement shade nets or use reflective mulch to reduce soil and air temperatures. Consider installing a misting system or using organic mulch to raise humidity levels.
12/6/24,21:30:43,Sugarcane,37.32,65.38,78.51,18674.29,High,Ideal,High,Low,Implement shade nets or use reflective mulch to reduce soil and air temperatures. Adjust light exposure if possible or use supplementary lighting.
30/5/24,16:09:24,Wheat,18.75,55.71,29.59,19559.26,Ideal,Ideal,Ideal,Ideal,Conditions are within the ideal range.
27/12/23,20:50:17,Jute,39.62,65.12,61.87,27285.22,High,Ideal,High,Low,Implement shade nets or use reflective mulch to reduce soil and air temperatures. Adjust light exposure if possible or use supplementary lighting.
5/11/23,17:15:32,Potato,20.19,83.35,87.24,7622.58,Ideal,Ideal,High,Low,Adjust light exposure if possible or use supplementary lighting.
2/9/24,18:53:08,Potato,20.75,87.94,88.19,6190.16,Ideal,Ideal,High,Low,Adjust light exposure if possible or use supplementary lighting.
4/4/24,8:13:29,Rice,35.32,66.93,51.09,21134.61,High,Low,Low,High,Implement shade nets or use reflective mulch to reduce soil and air temperatures. Consider installing a misting system or using organic mulch to raise humidity levels. Increase irrigation frequency or use soil moisture-retention techniques.
4/9/24,11:58:05,Rice,22.4,74.5,73.15,10169.26,Low,Ideal,Ideal,Ideal,Conditions are within the ideal range.
17/12/23,15:51:04,Potato,24.44,87.06,72.61,7341.11,High,Ideal,Ideal,Low,Implement shade nets or use reflective mulch to reduce soil and air temperatures. Adjust light exposure if possible or use supplementary lighting.
27/7/24,20:43:00,Wheat,19.16,42.13,43.86,26879.22,Ideal,Low,High,High,Consider installing a misting system or using organic mulch to raise humidity levels.
14/12/23,23:52:55,Potato,21.2,77.04,88.04,16907.36,Ideal,Low,High,High,Consider installing a misting system or using organic mulch to raise humidity levels.
23/6/24,19:25:31,Sugarcane,22.96,83.94,71.36,20293.92,Low,High,High,Ideal,Conditions are within the ideal range.
6/1/24,13:50:36,Rice,38.72,64.47,51.97,11341.4,High,Low,Low,Ideal,Implement shade nets or use reflective mulch to reduce soil and air temperatures. Consider installing a misting system or using organic mulch to raise humidity levels. Increase irrigation frequency or use soil moisture-retention techniques.
26/7/24,16:56:47,Sugarcane,23.78,81.07,72.76,31696.61,Low,High,High,High,Conditions are within the ideal range.
7/1/24,1:51:05,Sugarcane,38.66,85.32,77.21,21925.71,High,High,High,Ideal,Implement shade nets or use reflective mulch to reduce soil and air temperatures.
2/3/24,2:09:01,Wheat,11.83,46.98,13.47,26181.15,Low,Low,Low,High,Consider installing a misting system or using organic mulch to raise humidity levels. Increase irrigation frequency or use soil moisture-retention techniques.
25/5/24,13:17:10,Rice,37.57,80.49,88.19,9159.2,High,Ideal,High,Low,Implement shade nets or use reflective mulch to reduce soil and air temperatures. Adjust light exposure if possible or use supplementary lighting.
2/1/24,17:46:09,Potato,22.46,93.32,87.28,6854.25,High,High,High,Low,Implement shade nets or use reflective mulch to reduce soil and air temperatures. Adjust light exposure if possible or use supplementary lighting.
25/12/23,15:01:13,Potato,23.71,85.96,73.23,11860.11,High,Ideal,Ideal,Ideal,Implement shade nets or use reflective mulch to reduce soil and air temperatures.
4/5/24,15:28:26,Jute,38.3,88.51,36.41,52692.56,High,High,Low,High,Implement shade nets or use reflective mulch to reduce soil and air temperatures. Increase irrigation frequency or use soil moisture-retention techniques.
12/8/24,15:07:20,Wheat,10.78,50.27,23.54,13742.31,Low,Ideal,Ideal,Low,Adjust light exposure if possible or use supplementary lighting.
9/7/24,23:36:56,Potato,20.91,75.62,88.53,6434.23,Ideal,Low,High,Low,Consider installing a misting system or using organic mulch to raise humidity levels. Adjust light exposure if possible or use supplementary lighting.
25/11/23,1:39:52,Jute,20.6,82.39,39.81,43942.97,Low,High,Low,Ideal,Increase irrigation frequency or use soil moisture-retention techniques.
8/11/23,4:49:07,Potato,21.07,73.84,88.21,15830.21,Ideal,Low,High,High,Consider installing a misting system or using organic mulch to raise humidity levels.
23/3/24,22:10:07,Jute,36.33,87.55,32.91,28117.58,Ideal,High,Low,Low,Increase irrigation frequency or use soil moisture-retention techniques. Adjust light exposure if possible or use supplementary lighting.
18/2/24,21:14:40,Jute,41.97,76.97,66.84,36345.71,High,Ideal,High,Ideal,Implement shade nets or use reflective mulch to reduce soil and air temperatures.
30/9/23,23:14:59,Rice,21.08,99.63,78.42,8448.48,Low,High,Ideal,Low,Adjust light exposure if possible or use supplementary lighting.
27/11/23,10:48:18,Wheat,26.84,44.64,23.03,25121.7,High,Low,Ideal,High,Implement shade nets or use reflective mulch to reduce soil and air temperatures. Consider installing a misting system or using organic mulch to raise humidity levels.
19/3/24,3:03:35,Jute,23.13,56.51,39.85,27608.75,Low,Low,Low,Low,Consider installing a misting system or using organic mulch to raise humidity levels. Increase irrigation frequency or use soil moisture-retention techniques. Adjust light exposure if possible or use supplementary lighting.
4/7/24,17:41:34,Potato,20.08,83.34,62.44,16986.78,Ideal,Ideal,Low,High,Increase irrigation frequency or use soil moisture-retention techniques.
25/5/24,20:51:57,Wheat,10.13,67.55,48.5,13561.66,Low,High,High,Low,Adjust light exposure if possible or use supplementary lighting.
29/3/24,13:57:35,Jute,39.61,69.69,44.25,50263.79,High,Ideal,Ideal,High,Implement shade nets or use reflective mulch to reduce soil and air temperatures.
15/4/24,23:20:14,Wheat,26.75,52.25,40.9,13712.79,High,Ideal,High,Low,Implement shade nets or use reflective mulch to reduce soil and air temperatures. Adjust light exposure if possible or use supplementary lighting.
28/2/24,23:03:29,Potato,19.71,81.67,63.04,7021.5,Ideal,Ideal,Low,Low,Increase irrigation frequency or use soil moisture-retention techniques. Adjust light exposure if possible or use supplementary lighting.
9/11/23,9:07:38,Wheat,12.56,49.45,45.22,14450.52,Ideal,Low,High,Low,Consider installing a misting system or using organic mulch to raise humidity levels. Adjust light exposure if possible or use supplementary lighting.
2/12/23,15:37:46,Potato,16.31,85.44,75.4,15471.77,Low,Ideal,Ideal,High,Conditions are within the ideal range.
17/12/23,1:13:29,Potato,16.32,93.76,89.13,9844.15,Low,High,High,Ideal,Conditions are within the ideal range.
17/2/24,22:39:37,Sugarcane,37.46,62.92,38.79,30859.15,High,Ideal,Low,High,Implement shade nets or use reflective mulch to reduce soil and air temperatures. Increase irrigation frequency or use soil moisture-retention techniques.
9/3/24,17:37:13,Sugarcane,37.54,86.04,30.8,23804.73,High,High,Low,Ideal,Implement shade nets or use reflective mulch to reduce soil and air temperatures. Increase irrigation frequency or use soil moisture-retention techniques.
9/2/24,23:12:24,Wheat,23.68,40.3,36.28,16034.23,Ideal,Low,Ideal,Ideal,Consider installing a misting system or using organic mulch to raise humidity levels.
7/6/24,22:36:59,Jute,34.44,62.42,69.52,40447.06,Ideal,Ideal,High,Ideal,Conditions are within the ideal range.
12/5/24,3:28:23,Wheat,26.09,45.36,38.9,15663.95,High,Low,Ideal,Ideal,Implement shade nets or use reflective mulch to reduce soil and air temperatures. Consider installing a misting system or using organic mulch to raise humidity levels.
27/7/24,13:20:23,Potato,22.84,77.9,71.41,16579.85,High,Low,Ideal,High,Implement shade nets or use reflective mulch to reduce soil and air temperatures. Consider installing a misting system or using organic mulch to raise humidity levels.
1/5/24,17:03:22,Sugarcane,28.51,77.94,32.24,27472.71,Ideal,Ideal,Low,Ideal,Increase irrigation frequency or use soil moisture-retention techniques.
20/4/24,16:01:57,Sugarcane,24.57,86.21,39.93,31388.77,Low,High,Low,High,Increase irrigation frequency or use soil moisture-retention techniques.
9/5/24,9:10:03,Rice,21.94,82.59,59.91,9860.62,Low,Ideal,Low,Low,Increase irrigation frequency or use soil moisture-retention techniques. Adjust light exposure if possible or use supplementary lighting.
5/1/24,16:33:48,Wheat,12.99,43.36,28.31,12825.26,Ideal,Low,Ideal,Low,Consider installing a misting system or using organic mulch to raise humidity levels. Adjust light exposure if possible or use supplementary lighting.
25/11/23,21:15:39,Wheat,25.53,48.31,12.39,27423.12,High,Low,Low,High,Implement shade nets or use reflective mulch to reduce soil and air temperatures. Consider installing a misting system or using organic mulch to raise humidity levels. Increase irrigation frequency or use soil moisture-retention techniques.
23/9/23,9:05:00,Potato,19.78,80.74,75.2,11097.51,Ideal,Ideal,Ideal,Ideal,Conditions are within the ideal range.
23/6/24,19:34:38,Jute,21.11,53.17,30.61,40487.81,Low,Low,Low,Ideal,Consider installing a misting system or using organic mulch to raise humidity levels. Increase irrigation frequency or use soil moisture-retention techniques.
18/9/24,19:01:18,Wheat,10.49,41.19,42.86,25480.81,Low,Low,High,High,Consider installing a misting system or using organic mulch to raise humidity levels.
19/7/24,19:52:53,Rice,28.02,66.19,88.68,13773.72,Ideal,Low,High,Ideal,Consider installing a misting system or using organic mulch to raise humidity levels.
17/8/24,17:26:32,Jute,34.65,57.67,56.17,43662.65,Ideal,Low,Ideal,Ideal,Consider installing a misting system or using organic mulch to raise humidity levels.
22/12/23,13:13:24,Sugarcane,31.85,89.85,67.8,18136.84,Ideal,High,Ideal,Low,Adjust light exposure if possible or use supplementary lighting.
11/7/24,13:05:20,Rice,29.47,73.95,50.68,18394.48,Ideal,Ideal,Low,Ideal,Increase irrigation frequency or use soil moisture-retention techniques.
25/8/24,5:51:18,Jute,23.02,80.78,55.73,34132.03,Low,High,Ideal,Ideal,Conditions are within the ideal range.
16/1/24,1:10:39,Potato,24.55,74.02,67.83,7290.27,High,Low,Low,Low,Implement shade nets or use reflective mulch to reduce soil and air temperatures. Consider installing a misting system or using organic mulch to raise humidity levels. Increase irrigation frequency or use soil moisture-retention techniques. Adjust light exposure if possible or use supplementary lighting.
9/1/24,22:09:48,Rice,36.21,71.39,80.38,21116.66,High,Ideal,High,High,Implement shade nets or use reflective mulch to reduce soil and air temperatures.
24/12/23,16:42:31,Jute,41.86,56.27,61.97,26527.29,High,Low,High,Low,Implement shade nets or use reflective mulch to reduce soil and air temperatures. Consider installing a misting system or using organic mulch to raise humidity levels. Adjust light exposure if possible or use supplementary lighting.
13/5/24,13:35:25,Jute,33.31,80.12,59.17,49651.92,Ideal,High,Ideal,Ideal,Conditions are within the ideal range.
10/4/24,21:09:55,Sugarcane,23.28,53.52,77.3,19919.42,Low,Low,High,Low,Consider installing a misting system or using organic mulch to raise humidity levels. Adjust light exposure if possible or use supplementary lighting.
29/11/23,15:47:10,Potato,21.51,82.71,87.89,14370.78,Ideal,Ideal,High,Ideal,Conditions are within the ideal range.
21/6/24,19:51:46,Potato,24.07,88.49,88.89,16624.79,High,Ideal,High,High,Implement shade nets or use reflective mulch to reduce soil and air temperatures.
31/5/24,20:12:15,Jute,32.82,80.62,66.46,35518.29,Ideal,High,High,Ideal,Conditions are within the ideal range.
3/12/23,13:59:57,Rice,22.27,62.64,69.6,20235.85,Low,Low,Ideal,High,Consider installing a misting system or using organic mulch to raise humidity levels.
9/7/24,8:33:59,Jute,24.13,77.76,38.01,27615.86,Ideal,Ideal,Low,Low,Increase irrigation frequency or use soil moisture-retention techniques. Adjust light exposure if possible or use supplementary lighting.
